Font: DNF Forged Blade  Style: Light
Point Size: 40   Padding: 5   SP/PD Ratio: 12.5%

Characters included: 7521/13019
Missing characters: 1397
Excluded characters: 4101

Characters missing from font file:
----------------------------------------
ID: 8529	Hex: 2151	Char [⅑]
ID: 8530	Hex: 2152	Char [⅒]
ID: 8533	Hex: 2155	Char [⅕]
ID: 8534	Hex: 2156	Char [⅖]
ID: 8535	Hex: 2157	Char [⅗]
ID: 8536	Hex: 2158	Char [⅘]
ID: 8537	Hex: 2159	Char [⅙]
ID: 8538	Hex: 215A	Char [⅚]
ID: 8543	Hex: 215F	Char [⅟]
ID: 8554	Hex: 216A	Char [Ⅺ]
ID: 8555	Hex: 216B	Char [Ⅻ]
ID: 8556	Hex: 216C	Char [Ⅼ]
ID: 8557	Hex: 216D	Char [Ⅽ]
ID: 8558	Hex: 216E	Char [Ⅾ]
ID: 8559	Hex: 216F	Char [Ⅿ]
ID: 8570	Hex: 217A	Char [ⅺ]
ID: 8571	Hex: 217B	Char [ⅻ]
ID: 8572	Hex: 217C	Char [ⅼ]
ID: 8573	Hex: 217D	Char [ⅽ]
ID: 8574	Hex: 217E	Char [ⅾ]
ID: 8575	Hex: 217F	Char [ⅿ]
ID: 8576	Hex: 2180	Char [ↀ]
ID: 8577	Hex: 2181	Char [ↁ]
ID: 8578	Hex: 2182	Char [ↂ]
ID: 8579	Hex: 2183	Char [Ↄ]
ID: 8580	Hex: 2184	Char [ↄ]
ID: 8581	Hex: 2185	Char [ↅ]
ID: 8582	Hex: 2186	Char [ↆ]
ID: 8583	Hex: 2187	Char [ↇ]
ID: 8584	Hex: 2188	Char [ↈ]
ID: 8585	Hex: 2189	Char [↉]
ID: 8586	Hex: 218A	Char [↊]
ID: 8587	Hex: 218B	Char [↋]
ID: 8588	Hex: 218C	Char [↌]
ID: 8589	Hex: 218D	Char [↍]
ID: 8590	Hex: 218E	Char [↎]
ID: 8591	Hex: 218F	Char [↏]
ID: 8602	Hex: 219A	Char [↚]
ID: 8603	Hex: 219B	Char [↛]
ID: 8604	Hex: 219C	Char [↜]
ID: 8605	Hex: 219D	Char [↝]
ID: 8606	Hex: 219E	Char [↞]
ID: 8607	Hex: 219F	Char [↟]
ID: 8608	Hex: 21A0	Char [↠]
ID: 8609	Hex: 21A1	Char [↡]
ID: 8610	Hex: 21A2	Char [↢]
ID: 8611	Hex: 21A3	Char [↣]
ID: 8612	Hex: 21A4	Char [↤]
ID: 8613	Hex: 21A5	Char [↥]
ID: 8614	Hex: 21A6	Char [↦]
ID: 8615	Hex: 21A7	Char [↧]
ID: 8616	Hex: 21A8	Char [↨]
ID: 8617	Hex: 21A9	Char [↩]
ID: 8618	Hex: 21AA	Char [↪]
ID: 8619	Hex: 21AB	Char [↫]
ID: 8620	Hex: 21AC	Char [↬]
ID: 8621	Hex: 21AD	Char [↭]
ID: 8622	Hex: 21AE	Char [↮]
ID: 8623	Hex: 21AF	Char [↯]
ID: 8624	Hex: 21B0	Char [↰]
ID: 8625	Hex: 21B1	Char [↱]
ID: 8626	Hex: 21B2	Char [↲]
ID: 8627	Hex: 21B3	Char [↳]
ID: 8628	Hex: 21B4	Char [↴]
ID: 8629	Hex: 21B5	Char [↵]
ID: 8630	Hex: 21B6	Char [↶]
ID: 8631	Hex: 21B7	Char [↷]
ID: 8632	Hex: 21B8	Char [↸]
ID: 8633	Hex: 21B9	Char [↹]
ID: 8634	Hex: 21BA	Char [↺]
ID: 8635	Hex: 21BB	Char [↻]
ID: 8636	Hex: 21BC	Char [↼]
ID: 8637	Hex: 21BD	Char [↽]
ID: 8638	Hex: 21BE	Char [↾]
ID: 8639	Hex: 21BF	Char [↿]
ID: 8640	Hex: 21C0	Char [⇀]
ID: 8641	Hex: 21C1	Char [⇁]
ID: 8642	Hex: 21C2	Char [⇂]
ID: 8643	Hex: 21C3	Char [⇃]
ID: 8644	Hex: 21C4	Char [⇄]
ID: 8645	Hex: 21C5	Char [⇅]
ID: 8646	Hex: 21C6	Char [⇆]
ID: 8647	Hex: 21C7	Char [⇇]
ID: 8648	Hex: 21C8	Char [⇈]
ID: 8649	Hex: 21C9	Char [⇉]
ID: 8650	Hex: 21CA	Char [⇊]
ID: 8651	Hex: 21CB	Char [⇋]
ID: 8652	Hex: 21CC	Char [⇌]
ID: 8653	Hex: 21CD	Char [⇍]
ID: 8654	Hex: 21CE	Char [⇎]
ID: 8655	Hex: 21CF	Char [⇏]
ID: 8656	Hex: 21D0	Char [⇐]
ID: 8657	Hex: 21D1	Char [⇑]
ID: 8659	Hex: 21D3	Char [⇓]
ID: 8661	Hex: 21D5	Char [⇕]
ID: 8662	Hex: 21D6	Char [⇖]
ID: 8663	Hex: 21D7	Char [⇗]
ID: 8664	Hex: 21D8	Char [⇘]
ID: 8665	Hex: 21D9	Char [⇙]
ID: 8666	Hex: 21DA	Char [⇚]
ID: 8667	Hex: 21DB	Char [⇛]
ID: 8668	Hex: 21DC	Char [⇜]
ID: 8669	Hex: 21DD	Char [⇝]
ID: 8670	Hex: 21DE	Char [⇞]
ID: 8671	Hex: 21DF	Char [⇟]
ID: 8672	Hex: 21E0	Char [⇠]
ID: 8673	Hex: 21E1	Char [⇡]
ID: 8674	Hex: 21E2	Char [⇢]
ID: 8675	Hex: 21E3	Char [⇣]
ID: 8676	Hex: 21E4	Char [⇤]
ID: 8677	Hex: 21E5	Char [⇥]
ID: 8678	Hex: 21E6	Char [⇦]
ID: 8679	Hex: 21E7	Char [⇧]
ID: 8680	Hex: 21E8	Char [⇨]
ID: 8681	Hex: 21E9	Char [⇩]
ID: 8682	Hex: 21EA	Char [⇪]
ID: 8683	Hex: 21EB	Char [⇫]
ID: 8684	Hex: 21EC	Char [⇬]
ID: 8685	Hex: 21ED	Char [⇭]
ID: 8686	Hex: 21EE	Char [⇮]
ID: 8687	Hex: 21EF	Char [⇯]
ID: 8688	Hex: 21F0	Char [⇰]
ID: 8689	Hex: 21F1	Char [⇱]
ID: 8690	Hex: 21F2	Char [⇲]
ID: 8691	Hex: 21F3	Char [⇳]
ID: 8692	Hex: 21F4	Char [⇴]
ID: 8693	Hex: 21F5	Char [⇵]
ID: 8694	Hex: 21F6	Char [⇶]
ID: 8695	Hex: 21F7	Char [⇷]
ID: 8696	Hex: 21F8	Char [⇸]
ID: 8697	Hex: 21F9	Char [⇹]
ID: 8698	Hex: 21FA	Char [⇺]
ID: 8699	Hex: 21FB	Char [⇻]
ID: 8700	Hex: 21FC	Char [⇼]
ID: 8701	Hex: 21FD	Char [⇽]
ID: 8702	Hex: 21FE	Char [⇾]
ID: 8703	Hex: 21FF	Char [⇿]
ID: 8705	Hex: 2201	Char [∁]
ID: 8708	Hex: 2204	Char [∄]
ID: 8709	Hex: 2205	Char [∅]
ID: 8710	Hex: 2206	Char [∆]
ID: 8713	Hex: 2209	Char [∉]
ID: 8714	Hex: 220A	Char [∊]
ID: 8716	Hex: 220C	Char [∌]
ID: 8717	Hex: 220D	Char [∍]
ID: 8718	Hex: 220E	Char [∎]
ID: 8720	Hex: 2210	Char [∐]
ID: 8722	Hex: 2212	Char [−]
ID: 8723	Hex: 2213	Char [∓]
ID: 8724	Hex: 2214	Char [∔]
ID: 8725	Hex: 2215	Char [∕]
ID: 8726	Hex: 2216	Char [∖]
ID: 8727	Hex: 2217	Char [∗]
ID: 8728	Hex: 2218	Char [∘]
ID: 8729	Hex: 2219	Char [∙]
ID: 8731	Hex: 221B	Char [∛]
ID: 8732	Hex: 221C	Char [∜]
ID: 8735	Hex: 221F	Char [∟]
ID: 8737	Hex: 2221	Char [∡]
ID: 8738	Hex: 2222	Char [∢]
ID: 8739	Hex: 2223	Char [∣]
ID: 8740	Hex: 2224	Char [∤]
ID: 8741	Hex: 2225	Char [∥]
ID: 8742	Hex: 2226	Char [∦]
ID: 8749	Hex: 222D	Char [∭]
ID: 8751	Hex: 222F	Char [∯]
ID: 8752	Hex: 2230	Char [∰]
ID: 8753	Hex: 2231	Char [∱]
ID: 8754	Hex: 2232	Char [∲]
ID: 8755	Hex: 2233	Char [∳]
ID: 8759	Hex: 2237	Char [∷]
ID: 8760	Hex: 2238	Char [∸]
ID: 8761	Hex: 2239	Char [∹]
ID: 8762	Hex: 223A	Char [∺]
ID: 8763	Hex: 223B	Char [∻]
ID: 8766	Hex: 223E	Char [∾]
ID: 8767	Hex: 223F	Char [∿]
ID: 8768	Hex: 2240	Char [≀]
ID: 8769	Hex: 2241	Char [≁]
ID: 8770	Hex: 2242	Char [≂]
ID: 8771	Hex: 2243	Char [≃]
ID: 8772	Hex: 2244	Char [≄]
ID: 8773	Hex: 2245	Char [≅]
ID: 8774	Hex: 2246	Char [≆]
ID: 8775	Hex: 2247	Char [≇]
ID: 8776	Hex: 2248	Char [≈]
ID: 8777	Hex: 2249	Char [≉]
ID: 8778	Hex: 224A	Char [≊]
ID: 8779	Hex: 224B	Char [≋]
ID: 8780	Hex: 224C	Char [≌]
ID: 8781	Hex: 224D	Char [≍]
ID: 8782	Hex: 224E	Char [≎]
ID: 8783	Hex: 224F	Char [≏]
ID: 8784	Hex: 2250	Char [≐]
ID: 8785	Hex: 2251	Char [≑]
ID: 8787	Hex: 2253	Char [≓]
ID: 8788	Hex: 2254	Char [≔]
ID: 8789	Hex: 2255	Char [≕]
ID: 8790	Hex: 2256	Char [≖]
ID: 8791	Hex: 2257	Char [≗]
ID: 8792	Hex: 2258	Char [≘]
ID: 8793	Hex: 2259	Char [≙]
ID: 8794	Hex: 225A	Char [≚]
ID: 8795	Hex: 225B	Char [≛]
ID: 8796	Hex: 225C	Char [≜]
ID: 8797	Hex: 225D	Char [≝]
ID: 8798	Hex: 225E	Char [≞]
ID: 8799	Hex: 225F	Char [≟]
ID: 8802	Hex: 2262	Char [≢]
ID: 8803	Hex: 2263	Char [≣]
ID: 8806	Hex: 2266	Char [≦]
ID: 8807	Hex: 2267	Char [≧]
ID: 8808	Hex: 2268	Char [≨]
ID: 8809	Hex: 2269	Char [≩]
ID: 8812	Hex: 226C	Char [≬]
ID: 8813	Hex: 226D	Char [≭]
ID: 8814	Hex: 226E	Char [≮]
ID: 8815	Hex: 226F	Char [≯]
ID: 8816	Hex: 2270	Char [≰]
ID: 8817	Hex: 2271	Char [≱]
ID: 8818	Hex: 2272	Char [≲]
ID: 8819	Hex: 2273	Char [≳]
ID: 8820	Hex: 2274	Char [≴]
ID: 8821	Hex: 2275	Char [≵]
ID: 8822	Hex: 2276	Char [≶]
ID: 8823	Hex: 2277	Char [≷]
ID: 8824	Hex: 2278	Char [≸]
ID: 8825	Hex: 2279	Char [≹]
ID: 8826	Hex: 227A	Char [≺]
ID: 8827	Hex: 227B	Char [≻]
ID: 8828	Hex: 227C	Char [≼]
ID: 8829	Hex: 227D	Char [≽]
ID: 8830	Hex: 227E	Char [≾]
ID: 8831	Hex: 227F	Char [≿]
ID: 8832	Hex: 2280	Char [⊀]
ID: 8833	Hex: 2281	Char [⊁]
ID: 8836	Hex: 2284	Char [⊄]
ID: 8837	Hex: 2285	Char [⊅]
ID: 8840	Hex: 2288	Char [⊈]
ID: 8841	Hex: 2289	Char [⊉]
ID: 8842	Hex: 228A	Char [⊊]
ID: 8843	Hex: 228B	Char [⊋]
ID: 8844	Hex: 228C	Char [⊌]
ID: 8845	Hex: 228D	Char [⊍]
ID: 8846	Hex: 228E	Char [⊎]
ID: 8847	Hex: 228F	Char [⊏]
ID: 8848	Hex: 2290	Char [⊐]
ID: 8849	Hex: 2291	Char [⊑]
ID: 8850	Hex: 2292	Char [⊒]
ID: 8851	Hex: 2293	Char [⊓]
ID: 8852	Hex: 2294	Char [⊔]
ID: 8853	Hex: 2295	Char [⊕]
ID: 8854	Hex: 2296	Char [⊖]
ID: 8855	Hex: 2297	Char [⊗]
ID: 8856	Hex: 2298	Char [⊘]
ID: 8858	Hex: 229A	Char [⊚]
ID: 8859	Hex: 229B	Char [⊛]
ID: 8860	Hex: 229C	Char [⊜]
ID: 8861	Hex: 229D	Char [⊝]
ID: 8862	Hex: 229E	Char [⊞]
ID: 8863	Hex: 229F	Char [⊟]
ID: 8864	Hex: 22A0	Char [⊠]
ID: 8865	Hex: 22A1	Char [⊡]
ID: 8866	Hex: 22A2	Char [⊢]
ID: 8867	Hex: 22A3	Char [⊣]
ID: 8868	Hex: 22A4	Char [⊤]
ID: 8870	Hex: 22A6	Char [⊦]
ID: 8871	Hex: 22A7	Char [⊧]
ID: 8872	Hex: 22A8	Char [⊨]
ID: 8873	Hex: 22A9	Char [⊩]
ID: 8874	Hex: 22AA	Char [⊪]
ID: 8875	Hex: 22AB	Char [⊫]
ID: 8876	Hex: 22AC	Char [⊬]
ID: 8877	Hex: 22AD	Char [⊭]
ID: 8878	Hex: 22AE	Char [⊮]
ID: 8879	Hex: 22AF	Char [⊯]
ID: 8880	Hex: 22B0	Char [⊰]
ID: 8881	Hex: 22B1	Char [⊱]
ID: 8882	Hex: 22B2	Char [⊲]
ID: 8883	Hex: 22B3	Char [⊳]
ID: 8884	Hex: 22B4	Char [⊴]
ID: 8885	Hex: 22B5	Char [⊵]
ID: 8886	Hex: 22B6	Char [⊶]
ID: 8887	Hex: 22B7	Char [⊷]
ID: 8888	Hex: 22B8	Char [⊸]
ID: 8889	Hex: 22B9	Char [⊹]
ID: 8890	Hex: 22BA	Char [⊺]
ID: 8891	Hex: 22BB	Char [⊻]
ID: 8892	Hex: 22BC	Char [⊼]
ID: 8893	Hex: 22BD	Char [⊽]
ID: 8894	Hex: 22BE	Char [⊾]
ID: 8895	Hex: 22BF	Char [⊿]
ID: 8896	Hex: 22C0	Char [⋀]
ID: 8897	Hex: 22C1	Char [⋁]
ID: 8898	Hex: 22C2	Char [⋂]
ID: 8899	Hex: 22C3	Char [⋃]
ID: 8900	Hex: 22C4	Char [⋄]
ID: 8901	Hex: 22C5	Char [⋅]
ID: 8902	Hex: 22C6	Char [⋆]
